weekDay,subject,count
Fri,Extors\xc3\xa3o mediante Seq\xc3\xbcestro Seguida de Morte,4
Fri,Extravio de bagagem,36
Fri,F\xc3\xa9rias,226
Fri,Fabrica\xc3\xa7\xc3\xa3o de Objeto Destinado a Produ\xc3\xa7\xc3\xa3o de Drogas e Condutas Afins,1
Fri,Falsa identidade,3
Fri,Falsidade ideol\xc3\xb3gica,6
Fri,Falsifica\xc3\xa7\xc3\xa3o,22
Fri,Falsifica\xc3\xa7\xc3\xa3o de documento p\xc3\xbablico,18
Fri,Falsifica\xc3\xa7\xc3\xa3o de documento particular,5
Fri,Falsifica\xc3\xa7\xc3\xa3o do selo ou sinal p\xc3\xbablico,6
Fri,Falso testemunho ou falsa per\xc3\xadcia,7
Fri,Falta,2
Fri,Fam\xc3\xadlia,428
Fri,Fato At\xc3\xadpico,5
Fri,Fatos Jur\xc3\xaddicos,3
Fri,Fauna,2
Fri,Favorecimento da Prostitui\xc3\xa7\xc3\xa3o,2
Fri,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,8
Fri,Favorecimento real,2
Fri,Federais,5
Fri,Ferrovi\xc3\xa1rio,1
Fri,FGTS,1
Fri,Fian\xc3\xa7a,4
Fri,Financiamento de Produto,83
Fri,Fiscaliza\xc3\xa7\xc3\xa3o,48
Fri,Fixa\xc3\xa7\xc3\xa3o,84
Fri,Flora,3
Fri,Fornecimento de \xc3\x81gua,689
Fri,Fornecimento de Energia El\xc3\xa9trica,2854
Fri,Fornecimento de Medicamentos,402
Fri,Franquia,21
Fri,Fraude no Pagamento por Meio de Cheque,7
Fri,Fraude para Recebimento de Indeniza\xc3\xa7\xc3\xa3o ou Valor de Seguro,1
Fri,Fraude processual,2
Fri,Funcionamento de Estabelecimentos Empresariais,9
Fri,Funda\xc3\xa7\xc3\xa3o de Direito Privado,7
Fri,Furto,1099
Fri,Furto de coisa comum,1
Fri,Furto de Ve\xc3\xadculo Automotor a ser Transportado para outro Estado ou Exterior,3
Fri,Furto Privilegiado,56
Fri,Furto Qualificado,2147
Fri,Garantias Constitucionais,104
Fri,Gest\xc3\xa3o de Neg\xc3\xb3cios,26
Fri,Gestante,26
Fri,Gradifica\xc3\xa7\xc3\xa3o de Desempenho de Atividade T\xc3\xa9cnico,1
Fri,Gratifica\xc3\xa7\xc3\xa3o de Incentivo,82
Fri,Gratifica\xc3\xa7\xc3\xa3o Incorporada,6
Fri,Gratifica\xc3\xa7\xc3\xa3o Natalina,73
Fri,Gratifica\xc3\xa7\xc3\xb5es da Lei 8,2
Fri,Gratifica\xc3\xa7\xc3\xb5es de Atividade,110
Fri,Gratifica\xc3\xa7\xc3\xb5es e Adicionais,240
Fri,Gratifica\xc3\xa7\xc3\xb5es Estaduais Espec\xc3\xadficas,1
Fri,Gratifica\xc3\xa7\xc3\xb5es Municipais Espec\xc3\xadficas,21
Fri,Grav\xc3\xadssima,28
Fri,Grave,54
Fri,Guarda,393
Fri,Habilita\xc3\xa7\xc3\xa3o,20
Fri,Habita\xc3\xa7\xc3\xa3o,2
Fri,Hipoteca,29
Fri,Homic\xc3\xaddio Privilegiado,27
Fri,Homic\xc3\xaddio Qualificado,2161
Fri,Homic\xc3\xaddio Simples,508
Fri,Honorarios Profissionais,635
Fri,Hora Extra,3
Fri,ICMS,3415
Fri,IE,1
Fri,II,2
Fri,Imiss\xc3\xa3o,127
Fri,Impostos,1241
Fri,Improbidade Administrativa,242
Fri,Inadimplemento,1035
Fri,Inc\xc3\xaandio,39
Fri,Incapacidade Laborativa Parcial,7
Fri,Incapacidade Laborativa Permanente,2
Fri,Inclus\xc3\xa3o de Dependente,4
Fri,Inclus\xc3\xa3o Indevida em Cadastro de Inadimplentes,4193
Fri,Inconstitucionalidade Material,23
Fri,Indeniza\xc3\xa7\xc3\xa3o,111
Fri,Indeniza\xc3\xa7\xc3\xa3o por Dano Ambiental,8
Fri,Indeniza\xc3\xa7\xc3\xa3o por Dano Material,2818
Fri,Indeniza\xc3\xa7\xc3\xa3o por Dano Moral,18640
Fri,Indeniza\xc3\xa7\xc3\xb5es Regulares,4
Fri,Indeniza\xc3\xa7ao por Dano Moral,8
Fri,Indisponibilidade de Bens,1
Fri,Industrial,2
Fri,Infra\xc3\xa7\xc3\xa3o Administrativa,87
Fri,Ingresso e Concurso,24
Fri,Ingresso e Exclus\xc3\xa3o dos S\xc3\xb3cios na Sociedade,11
Fri,Inj\xc3\xbaria,24
Fri,Inqu\xc3\xa9rito,13
Fri,Inscri\xc3\xa7\xc3\xa3o,29
Fri,Inspe\xc3\xa7\xc3\xa3o Fitossanit\xc3\xa1ria,2
Fri,Inspe\xc3\xa7\xc3\xa3o Sanit\xc3\xa1ria de Origem Animal,12
Fri,Integralidade,745
Fri,Interdi\xc3\xa7\xc3\xa3o,5
Fri,Interesse Particular,8
Fri,Interpreta\xc3\xa7\xc3\xa3o,372
Fri,Interrup\xc3\xa7\xc3\xa3o,1
Fri,Interven\xc3\xa7\xc3\xa3o do Estado na Propriedade,12
Fri,Interven\xc3\xa7\xc3\xa3o em Estado,3
Fri,Invalidez Permanente,25
Fri,Invent\xc3\xa1rio e Partilha,987
Fri,Investiga\xc3\xa7\xc3\xa3o de Maternidade,1
Fri,Investiga\xc3\xa7\xc3\xa3o de Paternidade,242
Fri,IOC,1
Fri,IPI,1
Fri,IPTU,5406
Fri,IPVA,315
Fri,IRPF,333
Fri,IRPJ,3
Fri,Irredutibilidade de Vencimentos,17
Fri,Isonomia,115
Fri,ISS,1111
Fri,ITBI,82
Fri,ITCD,104
Fri,ITR,1
Fri,Jornada de Trabalho,151
Fri,Juros de Mora,3
Fri,Latroc\xc3\xadnio,728
Fri,Legal,1
Fri,Les\xc3\xb5es Corporais,6
Fri,Letra de C\xc3\xa2mbio,1
Fri,Leve,87
Fri,Libera\xc3\xa7\xc3\xa3o de Ve\xc3\xadculo Apreendido,144
Fri,Licen\xc3\xa7a,88
Fri,Licen\xc3\xa7a Capacita\xc3\xa7\xc3\xa3o,5
Fri,Licen\xc3\xa7a por Acidente em Servi\xc3\xa7o,1
Fri,Licen\xc3\xa7a Pr\xc3\xaamio,99
Fri,Licen\xc3\xa7as,158
Fri,Licenciamento,3
Fri,Licenciamento de Ve\xc3\xadculo,94
Fri,Licita\xc3\xa7\xc3\xb5es,274
Fri,Limite de Idade,12
Fri,Liquida\xc3\xa7\xc3\xa3o,215
Fri,Loca\xc3\xa7\xc3\xa3o,3
Fri,Loca\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel,1672
Fri,Loca\xc3\xa7\xc3\xa3o de M\xc3\xb3vel,50
Fri,Lota\xc3\xa7\xc3\xa3o,9
Fri,M\xc3\xbatuo,1078
Fri,Magist\xc3\xa9rio p\xc3\xbablico da educa\xc3\xa7\xc3\xa3o b\xc3\xa1sica,228
Fri,Magistratura,4
Fri,Mandato,325
Fri,Marca,78
Fri,Maus Tratos,19
Fri,Media\xc3\xa7\xc3\xa3o para Servir a Lasc\xc3\xadvia de Outrem,1
Fri,Medidas S\xc3\xb3cioeducativas,30
Fri,Meio Ambiente,181
Fri,Militar,175
Fri,Minist\xc3\xa9rio P\xc3\xbablico,1
Fri,Modalidade,2
Fri,Moeda Falsa,13
Fri,Movimentos Repetitivos,1
Fri,Multa,4
Fri,Multas e demais San\xc3\xa7\xc3\xb5es,1018
Fri,Munic\xc3\xadpio,4
Fri,Municipais,242
Fri,Nomea\xc3\xa7\xc3\xa3o,148
Fri,Nota de Cr\xc3\xa9dito Comercial,9
Fri,Nota de Cr\xc3\xa9dito Industrial,1
Fri,Nota de Cr\xc3\xa9dito Rural,4
Fri,Nota Promiss\xc3\xb3ria,573
Fri,Nova\xc3\xa7\xc3\xa3o,8
Fri,Nulidade,6
Fri,Nulidade e Anula\xc3\xa7\xc3\xa3o de Partilha e Adjudica\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,8
Fri,Nulidade e Anula\xc3\xa7\xc3\xa3o de Testamento,8
Fri,NULL,13962
Fri,Obriga\xc3\xa7\xc3\xb5es,1957
Fri,Oferta,7
Fri,Or\xc3\xa7amento,1
Fri,Ordena\xc3\xa7\xc3\xa3o da Cidade,25
Fri,Organiza\xc3\xa7\xc3\xa3o Pol\xc3\xadtico,7
Fri,Organiza\xc3\xa7\xc3\xb5es Religiosas,2
Fri,Overbooking,2
Fri,Pagamento,376
Fri,Pagamento Atrasado,6
Fri,Pagamento com Sub,1
Fri,Pagamento em Consigna\xc3\xa7\xc3\xa3o,12
Fri,Pagamento Indevido,48
Fri,Parcelamento de Vencimentos,105
Fri,Parcelamento do solo urbano,1
Fri,Parceria Agr\xc3\xadcola e,51
Fri,Parlamentares,6
Fri,Partido Pol\xc3\xadtico,4
Fri,PASEP,1
Fri,Patente,4
Fri,Patrim\xc3\xb4nio Hist\xc3\xb3rico,4
Fri,Peculato,34
Fri,Penalidades,1
Fri,Penhor,20
Fri,Pens\xc3\xa3o,827
Fri,Pens\xc3\xa3o por Morte,201
Fri,Perda da Propriedade,4
Fri,Perdas e Danos,17
Fri,Perigo de cont\xc3\xa1gio de mol\xc3\xa9stia grave,1
Fri,Perigo para a vida ou sa\xc3\xbade de outrem,2
Fri,Pessoas Jur\xc3\xaddicas,26
Fri,Pessoas naturais,112
Fri,Peti\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,6
Fri,PIS,554
Fri,Piso Salarial,985
Fri,Plano de Classifica\xc3\xa7\xc3\xa3o de Cargos,7
Fri,Planos de Sa\xc3\xbade,3214
Fri,Pobreza,1
Fri,Posse,1200
Fri,Posse de Drogas para Consumo Pessoal,197
Fri,Posse e Exerc\xc3\xadcio,25
Fri,Posse Sexual Mediante Fraude,3
Fri,Praticados por Particular Contra a Administra\xc3\xa7\xc3\xa3o em Geral,1
Fri,Prazo de Validade,6
Fri,Prefeito,11
Fri,Prefer\xc3\xaancias e Privil\xc3\xa9gios Credit\xc3\xb3rios,3
Fri,Prescri\xc3\xa7\xc3\xa3o,2
Fri,Presta\xc3\xa7\xc3\xa3o de Contas,11
Fri,Presta\xc3\xa7\xc3\xa3o de Servi\xc3\xa7os,1217
Fri,Prevarica\xc3\xa7\xc3\xa3o,3
Fri,Previd\xc3\xaancia privada,3638
Fri,Processo Administrativo Disciplinar,10
Fri,Processo Administrativo Disciplinar ou Sindic\xc3\xa2ncia,92
Fri,Processo Disciplinar,7
Fri,Processo e Procedimento,1
Fri,Programa de Computador,16
Fri,Promessa de Compra e Venda,2133
Fri,Promessa de Recompensa,4
Fri,Promo\xc3\xa7\xc3\xa3o,3728
Fri,Propriedade,211
Fri,Propriedade Fiduci\xc3\xa1ria,13
Fri,Propriedade Intelectual,149
Fri,Prorroga\xc3\xa7\xc3\xa3o,1
Fri,Protesto Indevido de T\xc3\xadtulo,91
Fri,Prova de T\xc3\xadtulos,15
Fri,Quadrilha ou Bando,8
Fri,Readapta\xc3\xa7\xc3\xa3o,7
Fri,Reajuste de Presta\xc3\xa7\xc3\xb5es,1
Fri,Reajuste de Remunera\xc3\xa7\xc3\xa3o,121
Fri,Reajustes de Remunera\xc3\xa7\xc3\xa3o,8675
Fri,Recepta\xc3\xa7\xc3\xa3o,385
Fri,Recepta\xc3\xa7\xc3\xa3o Qualificada,43
Fri,Recondu\xc3\xa7\xc3\xa3o,2
Fri,Reconhecimento,618
Fri,Recupera\xc3\xa7\xc3\xa3o judicial e Fal\xc3\xaancia,363
Fri,Recursos Administrativos,2
Fri,Recusa,6
Fri,Redistribui\xc3\xa7\xc3\xa3o,3
Fri,Redu\xc3\xa7\xc3\xa3o da Capacidade Auditiva,41
Fri,Regime de Bens Entre os C\xc3\xb4njuges,14
Fri,Regime Estatut\xc3\xa1rio,21
Fri,Regime Previdenci\xc3\xa1rio,33
Fri,Registro Civil das Pessoas Naturais,27
Fri,Registro das Pessoas Juridicas d de Titulos E,5
Fri,Registro de \xc3\x93bito ap\xc3\xb3s prazo legal,5
Fri,Registro de Im\xc3\xb3veis,47
Fri,Registro de nascimento ap\xc3\xb3s prazo legal,1
Fri,Registro em Cadastro,116
Fri,Registro em Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,73
Fri,Registro em Cadastro de Inadimplentes,547
Fri,Registro para comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,49
Fri,REGISTROS P\xc3\x9aBLICOS,4
Fri,Regulamenta\xc3\xa7\xc3\xa3o de Visitas,142
Fri,Reintegra\xc3\xa7\xc3\xa3o,72
Fri,Reivindica\xc3\xa7\xc3\xa3o,97
Fri,Rela\xc3\xa7\xc3\xb5es de Parentesco,64
Fri,Remiss\xc3\xa3o das D\xc3\xadvidas,1
Fri,Remo\xc3\xa7\xc3\xa3o,49
Fri,Remunera\xc3\xa7\xc3\xa3o,7
Fri,Repasse de Verbas P\xc3\xbablicas,5
Fri,Repeti\xc3\xa7\xc3\xa3o de ind\xc3\xa9bito,21
Fri,Representa\xc3\xa7\xc3\xa3o comercial,162
Fri,Rescis\xc3\xa3o,39
Fri,Rescis\xc3\xa3o do contrato e devolu\xc3\xa7\xc3\xa3o do dinheiro,922
Fri,Reserva de Dominio,160
Fri,Reserva de Vagas para Deficientes,20
Fri,Reserva Remunerada,6
Fri,Resgate de Contribui\xc3\xa7\xc3\xa3o,10
Fri,Resist\xc3\xaancia,18
Fri,Responsabilidade Civil,10522
Fri,Responsabilidade Civil do Empregador,37
Fri,Responsabilidade Civil do Servidor P\xc3\xbablico,1
Fri,Responsabilidade Contratual,3
Fri,Responsabilidade da Administra\xc3\xa7\xc3\xa3o,645
Fri,Responsabilidade do Fornecedor,196
Fri,Responsabilidade dos s\xc3\xb3cios,4
Fri,Responsabilidade Extracontratual,1
Fri,Restabelecimento,150
Fri,Retifica\xc3\xa7\xc3\xa3o de \xc3\x81rea de Im\xc3\xb3vel,1
Fri,Retifica\xc3\xa7\xc3\xa3o de Data de Nascimento,6
Fri,Retifica\xc3\xa7\xc3\xa3o de Nome,32
Fri,Retifica\xc3\xa7\xc3\xa3o de Sexo,1
Fri,Revis\xc3\xa3o,398
Fri,Revis\xc3\xa3o do Saldo Devedor,4
Fri,Revis\xc3\xa3o Geral Anual,25
Fri,Revoga\xc3\xa7\xc3\xa3o,8
Fri,Revoga\xc3\xa7\xc3\xa3o de atos praticados em preju\xc3\xadzo de credores e da massa,7
Fri,Roubo,936
Fri,Roubo Majorado,4519
Fri,Rural,9
Fri,Sa\xc3\xbade,453
Fri,Sal\xc3\xa1rio,18
Fri,San\xc3\xa7\xc3\xb5es Administrativas,5
Fri,Saneamento,1
Fri,SATISFACAO DE LASCIVIA MEDIANTE PRESENCA DE CRIANCA OU ADOLESCENTE,5
Fri,Se\xc3\xa7\xc3\xa3o C\xc3\xadvel,21
Fri,Seguida de Morte,10
Fri,Seguro,6598
Fri,Seq\xc3\xbcestro e c\xc3\xa1rcere privado,12
Fri,Servi\xc3\xa7o Militar,1
Fri,Servi\xc3\xa7os,167
Fri,Servi\xc3\xa7os Hospitalares,57
Fri,Servi\xc3\xa7os Profissionais,184
Fri,Servid\xc3\xa3o,36
Fri,Servid\xc3\xa3o Administrativa,13
Fri,Servidao de Eletroduto,46
Fri,Servidor P\xc3\xbablico Civil,1778
Fri,Servidores Ativos,112
Fri,Servidores Inativos,494
Fri,Sistema Financeiro da Habita\xc3\xa7\xc3\xa3o,430
Fri,Sistema Nacional de Tr\xc3\xa2nsito,1016
Fri,Sistema Remunerat\xc3\xb3rio e Benef\xc3\xadcios,3117
Fri,Sociedade,174
Fri,Sonega\xc3\xa7\xc3\xa3o de papel ou objeto de valor probat\xc3\xb3rio,14
Fri,Sub,3
Fri,Subs\xc3\xaddios,1
Fri,Substitui\xc3\xa7\xc3\xa3o do Produto,220
Fri,Subtra\xc3\xa7\xc3\xa3o,1
Fri,Subtra\xc3\xa7\xc3\xa3o de Incapazes,1
Fri,Sucess\xc3\xa3o Provis\xc3\xb3ria,1
Fri,Sucess\xc3\xb5es,408
Fri,Supress\xc3\xa3o de documento,5
Fri,Suspens\xc3\xa3o,7
Fri,Suspens\xc3\xa3o da Exigibilidade,6
Fri,Susta\xc3\xa7\xc3\xa3o,4
Fri,Susta\xc3\xa7\xc3\xa3o de Protesto,141
Fri,T\xc3\xadtulos de Cr\xc3\xa9dito,22
Fri,Tabelionato de Protestos de T\xc3\xadtulos,2
Fri,Tarifas,105
Fri,Taxa de Coleta de Lixo,59
Fri,Taxa de Fiscaliza\xc3\xa7\xc3\xa3o Ambiental,3
Fri,Taxa de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,33
Fri,Taxa de Licenciamento de Estabelecimento,126
Fri,Taxa de Limpeza P\xc3\xbablica,14
Fri,Taxa de Ocupa\xc3\xa7\xc3\xa3o,2
Fri,Taxa de Preven\xc3\xa7\xc3\xa3o e Combate a Inc\xc3\xaandio,7
Fri,Taxa Judici\xc3\xa1ria,3
Fri,Taxas,128
Fri,Telefonia,5421
Fri,Tempo de Servi\xc3\xa7o,35
Fri,Tempo de Servi\xc3\xa7o Rural,1
Fri,Teto Salarial,11
Fri,Tr\xc3\xa1fico de Drogas e Condutas Afins,3945
Fri,Tr\xc3\xa1fico de influ\xc3\xaancia,2
Fri,Tr\xc3\xa1fico Interno de Pessoas,1
Fri,Transa\xc3\xa7\xc3\xa3o,62
Fri,Transfer\xc3\xaancia,8
Fri,Transfer\xc3\xaancia de cotas,10
Fri,Transfer\xc3\xaancia para reserva,2
Fri,Transporte A\xc3\xa9reo,114
Fri,Transporte Aquavi\xc3\xa1rio,1
Fri,Transporte de Coisas,68
Fri,Transporte de Pessoas,85
Fri,Transporte Terrestre,36
Fri,Tratamento da Pr\xc3\xb3pria Sa\xc3\xbade,7
Fri,Tratamento M\xc3\xa9dico,9956
Fri,Tratamento Medico,987
Fri,Troca ou Permuta,17
Fri,Turismo,51
Fri,Tutela e Curatela,97
Fri,Ultraje P\xc3\xbablico ao Pudor,3
Fri,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,111
Fri,Uni\xc3\xa3o Homoafetiva,2
Fri,Unidade de Conserva\xc3\xa7\xc3\xa3o da Natureza,3
Fri,Unidade de terapia intensiva,16
Fri,Uso,1
Fri,Uso de documento falso,35
Fri,Uso ou Tr\xc3\xa1fico de Drogas,5
Fri,Usucapi\xc3\xa3o da L 6,12
Fri,Usucapi\xc3\xa3o Especial,19
Fri,Usucapi\xc3\xa3o Especial Coletiva,1
Fri,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,230
Fri,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,58
Fri,Usucapiao,17
Fri,Usufruto,5
Fri,Usufruto e Administra\xc3\xa7\xc3\xa3o dos Bens de Filhos Menores,2
Fri,Vaga de garagem,5
Fri,Ve\xc3\xadculos,5
Fri,Viagem Nacional,1
Fri,Viol\xc3\xaancia Dom\xc3\xa9stica contra a Mulher,4
Fri,Viola\xc3\xa7\xc3\xa3o aos Princ\xc3\xadpios Administrativos,11
Fri,Viola\xc3\xa7\xc3\xa3o de direito autoral,114
Fri,Viola\xc3\xa7\xc3\xa3o de domic\xc3\xadlio,9
Fri,Volunt\xc3\xa1ria,19
Fri,Warrant,4
Fri,Zoneamento Ecol\xc3\xb3gico e Econ\xc3\xb4mico,1
Sat,Abandono Intelectual,3
Sat,Abandono Material,1
Sat,Acidente de Tr\xc3\xa2nsito,8
Sat,Acidente De Trabalho,1
Sat,Adicional de Horas Extras,2
Sat,Adicional de Insalubridade,2
Sat,Adicional de Periculosidade,1
Sat,Adicional de Servi\xc3\xa7o Noturno,2
Sat,Adicional por Tempo de Servi\xc3\xa7o,1
Sat,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,2
Sat,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,2
Sat,Agrot\xc3\xb3xicos,1
Sat,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,128
Sat,Alimentos,52
Sat,Amea\xc3\xa7a,9
Sat,Anula\xc3\xa7\xc3\xa3o,1
Sat,Aposentadoria,5
Sat,Aposentadoria por Invalidez Acident\xc3\xa1ria,1
Sat,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,5
Sat,Apura\xc3\xa7\xc3\xa3o de haveres,1
Sat,Aquisi\xc3\xa7\xc3\xa3o,1
Sat,Arrendamento Mercantil,11
Sat,Arrendamento Rural,5
Sat,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,5
Sat,Atentado Violento ao Pudor,8
Sat,Ato,2
Sat,Ato Infracional,26
Sat,Atos Administrativos,13
Sat,Aux\xc3\xadlio,272
Sat,Banc\xc3\xa1rios,30
Sat,Bem de Fam\xc3\xadlia,3
Sat,Benef\xc3\xadcios em Esp\xc3\xa9cie,5
Sat,Bloqueio de Valores de Contas P\xc3\xbablicas,1
Sat,Busca e Apreens\xc3\xa3o de Menores,3
Sat,C\xc3\xa9dula de Cr\xc3\xa9dito Banc\xc3\xa1rio,1
Sat,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,2
Sat,Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,144
Sat,Cal\xc3\xbania,2
Sat,Cancelamento de Protesto,1
Sat,Capacidade,12
Sat,Cart\xc3\xa3o de Cr\xc3\xa9dito,15
Sat,Casamento,4
Sat,Cess\xc3\xa3o de Cr\xc3\xa9dito,1
Sat,Cheque,16
Sat,Classifica\xc3\xa7\xc3\xa3o e,3
Sat,CNH,14
Sat,Cofins,32
Sat,Coisas,2
Sat,Comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,1
Sat,Comodato,3
Sat,Compra e Venda,34
Sat,Compromisso,2
Sat,Concess\xc3\xa3o,10
Sat,Concurso P\xc3\xbablico,2
Sat,Condom\xc3\xadnio,13
Sat,Condom\xc3\xadnio em Edif\xc3\xadcio,7
Sat,Cons\xc3\xb3rcio,8
Sat,Contratos Administrativos,7
Sat,Contratos Banc\xc3\xa1rios,223
Sat,Contratos de Consumo,17
Sat,Contratos de Participacao Financeira,91
Sat,Contraven\xc3\xa7\xc3\xb5es Penais,44
Sat,Contribui\xc3\xa7\xc3\xa3o Sindical,2
Sat,Contribui\xc3\xa7\xc3\xb5es,1
Sat,Contribui\xc3\xa7\xc3\xb5es de Melhoria,8
Sat,Contribui\xc3\xa7\xc3\xb5es Previdenci\xc3\xa1rias,47
Sat,Contribui\xc3\xa7\xc3\xb5es Sociais,9
Sat,Conv\xc3\xaanio,1
Sat,Corretagem,3
Sat,Corrup\xc3\xa7\xc3\xa3o ativa,2
Sat,Corrup\xc3\xa7\xc3\xa3o passiva,1
Sat,Cr\xc3\xa9dito Tribut\xc3\xa1rio,2
Sat,Crimes contra a Flora,1
Sat,Crimes contra as Rela\xc3\xa7\xc3\xb5es de Consumo,3
Sat,Crimes de Responsabilidade,2
Sat,Crimes de Tortura,2
Sat,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e uso indevido de drogas,8
Sat,Crimes de Tr\xc3\xa2nsito,37
Sat,Crimes do Sistema Nacional de Armas,75
Sat,Crimes Falimentares,1
Sat,Crimes Previstos no Estatuto da crian\xc3\xa7a e do adolescente,1
Sat,Crimes Previstos no Estatuto do Idoso,1
Sat,D\xc3\xadvida Ativa n\xc3\xa3o,8
Sat,Da Polui\xc3\xa7\xc3\xa3o,2
Sat,Dano Qualificado,1
Sat,De Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,2
Sat,Decorrente de Viol\xc3\xaancia Dom\xc3\xa9stica,15
Sat,Denuncia\xc3\xa7\xc3\xa3o caluniosa,1
Sat,Desacato,7
Sat,Desapropria\xc3\xa7\xc3\xa3o,1
Sat,Desapropria\xc3\xa7\xc3\xa3o Indireta,1
Sat,Desapropria\xc3\xa7\xc3\xa3o por Utilidade P\xc3\xbablica,1
Sat,Descontos Indevidos,8
Sat,Despejo para Uso Pr\xc3\xb3prio,1
Sat,Despejo por Den\xc3\xbancia Vazia,1
Sat,Despesas Condominiais,6
Sat,Difama\xc3\xa7\xc3\xa3o,1
Sat,DIREITO ADMINISTRATIVO E OUTRAS MAT\xc3\x89RIAS DE DIREITO P\xc3\x9aBLICO,6
Sat,DIREITO CIVIL,4
Sat,DIREITO DA CRIAN\xc3\x87A E DO ADOLESCENTE,36
Sat,Direito de Vizinhan\xc3\xa7a,4
Sat,DIREITO DO CONSUMIDOR,7
Sat,DIREITO PENAL,3
Sat,Direitos,1
Sat,Dissolu\xc3\xa7\xc3\xa3o,31
Sat,Divis\xc3\xa3o e Demarca\xc3\xa7\xc3\xa3o,2
Sat,Do Sistema Nacional de Armas,1
Sat,Doa\xc3\xa7\xc3\xa3o,1
Sat,Duplicata,16
Sat,Empr\xc3\xa9stimo consignado,10
Sat,Empregado P\xc3\xbablico,2
Sat,Ensino Fundamental e M\xc3\xa9dio,80
Sat,Ensino Superior,24
Sat,Erro M\xc3\xa9dico,2
Sat,Esbulho,8
Sat,Esp\xc3\xa9cies de Contratos,39
Sat,Esp\xc3\xa9cies de T\xc3\xadtulos de Cr\xc3\xa9dito,9
Sat,Estabelecimentos de Ensino,1
Sat,Estaduais,2
Sat,Estelionato,9
Sat,Estupro,15
Sat,ESTUPRO DE VULNERAVEL,30
Sat,Exame Psicot\xc3\xa9cnico,1
Sat,Exibicao de Documentos,3
Sat,Exonera\xc3\xa7\xc3\xa3o,4
Sat,Expedi\xc3\xa7\xc3\xa3o de Certid\xc3\xa3o Positiva de D\xc3\xa9bito com Efeito de Negativa,1
Sat,Expurgos Inflacion\xc3\xa1rios,6
Sat,Extors\xc3\xa3o,2
Sat,F\xc3\xa9rias,3
Sat,Falsidade ideol\xc3\xb3gica,1
Sat,Falsifica\xc3\xa7\xc3\xa3o de documento p\xc3\xbablico,1
Sat,Falsifica\xc3\xa7\xc3\xa3o de documento particular,1
Sat,Fam\xc3\xadlia,17
Sat,Fato Gerador,1
Sat,Fatos Jur\xc3\xaddicos,1
Sat,Financiamento ou Custeio de Produ\xc3\xa7\xc3\xa3o ou Tr\xc3\xa1fico de Drogas,1
Sat,Fiscaliza\xc3\xa7\xc3\xa3o,3
Sat,Fixa\xc3\xa7\xc3\xa3o,8
Sat,Fornecimento de \xc3\x81gua,14
Sat,Fornecimento de Energia El\xc3\xa9trica,49
Sat,Fornecimento de Medicamentos,1
Sat,Furto,31
Sat,Furto de Ve\xc3\xadculo Automotor a ser Transportado para outro Estado ou Exterior,1
Sat,Furto Privilegiado,2
Sat,Furto Qualificado,64
Sat,Garantias Constitucionais,2
Sat,Gratifica\xc3\xa7\xc3\xa3o de Incentivo,1
Sat,Gratifica\xc3\xa7\xc3\xa3o Natalina,1
Sat,Gratifica\xc3\xa7\xc3\xb5es de Atividade,6
Sat,Gratifica\xc3\xa7\xc3\xb5es e Adicionais,7
Sat,Grav\xc3\xadssima,3
Sat,Grave,5
Sat,Guarda,12
Sat,Homic\xc3\xaddio Qualificado,141
Sat,Homic\xc3\xaddio Simples,40
Sat,Honorarios Profissionais,10
Sat,ICMS,130
Sat,Imiss\xc3\xa3o,5
Sat,Impostos,47
Sat,Improbidade Administrativa,4
Sat,Inadimplemento,2
Sat,Inc\xc3\xaandio,1
Sat,Inclus\xc3\xa3o Indevida em Cadastro de Inadimplentes,28
Sat,Indeniza\xc3\xa7\xc3\xa3o,1
Sat,Indeniza\xc3\xa7\xc3\xa3o por Dano Material,5
Sat,Indeniza\xc3\xa7\xc3\xa3o por Dano Moral,151
Sat,Infra\xc3\xa7\xc3\xa3o Administrativa,2
Sat,Inj\xc3\xbaria,1
Sat,Integralidade,22
